artist,artist_id,artist_pop,artist_genres,album,album_id,track_name,track_id,track_pop,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist
Fiddlehead,0q6u5HyVK4zwGuzEtqjHqa,45,"[5th wave emo, alternative emo, boston indie, dreamo, emo, indie punk, melodic hardcore, new england emo]",Springtime and Blind,5pdYblYPTSzOOBWC2zm2Kw,Lay Low,6df7gORFCqOHTzWquFhLKW,37,0.478,0.937,7,-4.759,1,0.0516,0.0925,0.00867,0.104,0.348,138.024,166101,4,Alternative Rock's Most Precious Gems
Modern Baseball,1HxXNvsraqrsgfmju1yKk8,61,"[alternative emo, emo, philly indie, pop punk]",Holy Ghost,0XvjdaLFvJ510mcmVXriw7,Note To Self,7CX4fbtJXUvlV7RNNqBOpO,37,0.428,0.862,9,-6.758,0,0.0728,0.0019,3.78E-05,0.137,0.434,134.932,229075,4,Alternative Rock's Most Precious Gems
Sea Girls,45FqwUG4hTT6d39r2HUsUe,55,"[english indie rock, modern alternative rock, modern rock, rock]",Under Exit Lights,5c4rnFo67posi6omJUtu02,Why Won't You Admit,4tQpDC9blddFv7ZR4tEzWr,37,0.404,0.702,7,-6.684,1,0.0756,0.00249,0,0.16,0.537,158.012,216893,4,Alternative Rock's Most Precious Gems
Fightstar,3CI0BdDDxe6D21RmqTB5fn,43,"[british alternative rock, uk post-hardcore]",They Liked You Better When You Were Dead,5ZbCUHOohVzwi7A6yrSJtj,Palahniuk's Laughter,4cpQ7ORCRYxBqzFyPkR4z3,37,0.404,0.896,1,-7.787,0,0.0621,0.000498,0.00804,0.0749,0.151,92.169,255720,4,Alternative Rock's Most Precious Gems
Black Foxxes,0rkzatSSd1Dh41phOf4qFT,36,"[devon indie, modern alternative rock]",I'm Not Well,39GHKYD9zdoF78P1Ms0xgB,Husk,4J7GZ0QWuLsbL94nNZyn7S,36,0.349,0.958,3,-1.917,0,0.0886,8.59E-05,0.0615,0.0836,0.44,134.144,158435,4,Alternative Rock's Most Precious Gems
Basement,4DUQBYAyOTZotSEdKhaf6c,56,"[alternative emo, dreamo, emo, melodic hardcore]",Promise Everything (Deluxe),2Ic7SVaZu6loRXczS4VfYP,Aquasun,0qUdIt9DmD5znk3aghrdy4,36,0.38,0.828,1,-4.753,1,0.0319,0.000213,4.31E-06,0.0948,0.206,92.166,222040,4,Alternative Rock's Most Precious Gems
Mallory Knox,7bHTSvk96ULRLZPZr1SoCZ,40,"[british alternative rock, cambridgeshire indie, modern alternative rock, modern rock]",Asymmetry (Deluxe),1b6IlVlHRzbkcAWIpXaW37,Ghost in the Mirror,2sxVGe2awPj7emt2btYnp1,36,0.306,0.989,6,-1.487,0,0.0815,0.000993,0.000273,0.376,0.416,173.938,216160,4,Alternative Rock's Most Precious Gems
Thrice,3NChzMpu9exTlNPiqUQ2DE,61,"[post-hardcore, screamo]",To Be Everywhere Is To Be Nowhere,4hFDcpvIU9F4OleRAR9nNZ,The Long Defeat,27PKLv7rXE18wNbVrMA068,36,0.453,0.869,2,-6.546,1,0.0618,0.00164,0.000151,0.091,0.105,134.889,251475,4,Alternative Rock's Most Precious Gems
Otherkin,3KozMLMh8J2iR3jmwndtfX,29,"[irish indie rock, modern alternative rock]",The New Vice EP,6zXwvojHgkZOyU2FeRgz8U,"Yeah, I Know",3b1neRAhz6hJ5cXfiBAKtB,36,0.488,0.976,6,-4.609,0,0.0621,0.000234,0.000922,0.349,0.381,159.971,213493,4,Alternative Rock's Most Precious Gems
cursetheknife,4BmrwEGjJ60tg79uY4OjRA,28,"[american shoegaze, dreamo, grungegaze]",Thank You For Being Here,3AzJBugrWkQKyStVbKqX4C,Feeling Real,6IkYA0dbroawavF0Evlg1G,36,0.254,0.867,4,-5.054,0,0.0523,0.00125,0.771,0.648,0.24,176.096,313341,4,Alternative Rock's Most Precious Gems
Hundred Reasons,5jcIIICg01zIq8InYieJ5w,44,"[british alternative rock, uk post-hardcore]",Ideas Above Our Station,0njHxwzfjbX5MS7YPXBwMM,I'll Find You,2FUAgbkTJbJPkH8ZFf0XxB,36,0.289,0.916,2,-4.766,1,0.0544,2.81E-06,8.93E-05,0.198,0.543,108.077,186280,4,Alternative Rock's Most Precious Gems
The Gaslight Anthem,7If8DXZN7mlGdQkLE2FaMo,56,"[heartland rock, new jersey hardcore, new jersey indie, new jersey punk]",Handwritten,1gsyJWUvwjnsNgYUxpOfLR,Handwritten,2NUwA4xWCIxU3TVw9Un3nK,35,0.378,0.89,10,-5.418,1,0.0526,0.000834,0.00199,0.247,0.717,163.727,238253,4,Alternative Rock's Most Precious Gems
Pity Sex,7zYojeiCfuseHGA4IJ8qSk,34,"[alternative emo, ann arbor indie, bubblegrunge, dreamo, emo, grungegaze, indie punk, shoegaze]",Dark World,1KYhQv6jxV95Pwpv57vj1S,Dogwalk,669JWthnxk4uSsnnDhEnu8,35,0.232,0.738,2,-2.793,1,0.0445,0.0218,0.188,0.214,0.502,120.676,282197,4,Alternative Rock's Most Precious Gems
Gleemer,4UjrcYERvCDC44O0uBSOFa,42,"[5th wave emo, alternative emo, american shoegaze, dreamo, grungegaze, nu gaze]",Moving Away,6mAz78FbXsb54tfopJLcDi,Lily,5p8agvLs5qPIEZ7ygnmSMI,35,0.325,0.721,9,-6.223,1,0.0359,1.26E-05,0.0032,0.181,0.352,76.063,205148,4,Alternative Rock's Most Precious Gems
Cloud Nothings,6rnbB5fuUuCSsspvFsxIpT,43,"[alternative rock, cleveland indie, indie garage rock, indie punk, indie rock, modern rock, noise pop, popgaze]",Here And Nowhere Else,4mbQAXtP8Kuhq04oriFyYy,I'm Not Part Of Me,10Sj9At8dFsEabJcQzOSqu,35,0.389,0.955,1,-4.963,1,0.0599,0.0521,0.642,0.0815,0.427,86.926,275309,4,Alternative Rock's Most Precious Gems
Downward,4UrucNI79ErkrEjHCbXKxU,30,"[american shoegaze, diy emo, dreamo, grungegaze, tulsa indie]",2 Songs,7lL6RsEuOB4hKhY8owANaQ,Your Way,35vNfLChAWby8ybNdhARNK,34,0.621,0.614,9,-7.03,1,0.0333,0.0287,0.338,0.107,0.381,112.018,200912,4,Alternative Rock's Most Precious Gems
Spanish Love Songs,5DaZV3qmFT3aS57df8KPkV,42,"[alternative emo, anthem emo, bubblegrunge, emo, indie punk, la indie]",Brave Faces Everyone,7GP702lI6EeRJnruJPoznv,Kick,1p9oPZDiNymGw12BWv7WK3,34,0.463,0.916,3,-3.83,1,0.0585,0.00017,0.000476,0.39,0.406,164.999,242365,4,Alternative Rock's Most Precious Gems
Softcult,13pYXGtaLO9d06VrXX4Aw0,46,[],Gaslight,47aUK3fEcaVMuZsEdEWuLt,Gaslight,6hc42LuTezXyDwquiPH2uf,34,0.49,0.767,9,-4.773,0,0.0287,0.0038,4.02E-05,0.345,0.54,109.023,173315,4,Alternative Rock's Most Precious Gems
Pulled Apart By Horses,0AUkXuvc92Zd0E9qKbkfsy,27,"[british alternative rock, leeds indie, math pop, modern alternative rock, uk noise rock]",The Haze,6Q4AoT2DyqrhWibThNfRWO,The Big What If,0j8qJI1KjzSJwuOwggXv2s,34,0.397,0.712,7,-15.433,1,0.0388,7.46E-06,0.203,0.394,0.669,162.809,195080,4,Alternative Rock's Most Precious Gems
Rival Schools,558fch9H4BrW99aTfvtYrz,35,"[emo, emo punk, melodic hardcore, post-hardcore]",Pedals,65PIGYDdfNMbFwOBqUA7jO,Wring It Out,0JCeVdVxPFsLrVj0En0R1D,34,0.433,0.838,11,-4.3,0,0.0386,0.0011,0,0.0879,0.375,90.955,209000,4,Alternative Rock's Most Precious Gems
Ammonia,1yaf2CGmvYuUIyrsL0GZOV,25,[australian alternative rock],Mint 400,4A8BiSkjO2PvMBZAXHiSby,Drugs,7Mh6yMRAIXYHKa7o19k6X6,34,0.624,0.586,9,-8.271,1,0.041,0.000967,0.058,0.0664,0.889,115.932,207000,4,Alternative Rock's Most Precious Gems
Ash,2evydP72Z45DouM4uMGsIE,47,"[britpop, pop rock]",1977,6WPJ2wQLi4SskpTkmofkr9,Goldfinger,4Qtu0Y2KSnqwr5NJTDQX0C,34,0.253,0.957,6,-3.399,1,0.0557,0.0221,0.115,0.366,0.332,187.995,271733,4,Alternative Rock's Most Precious Gems
Gleemer,4UjrcYERvCDC44O0uBSOFa,42,"[5th wave emo, alternative emo, american shoegaze, dreamo, grungegaze, nu gaze]",Here at All,4C02KdIWuoGpzoNndlW1XU,In Your Way,0RLikYdZ4mltKZicGohFmg,34,0.492,0.686,1,-6.938,1,0.029,0.000627,0.578,0.0877,0.278,184.03,234707,4,Alternative Rock's Most Precious Gems
Soul Blind,4u8phrcaIdvRzcGq5DcQJa,43,"[american shoegaze, dreamo, grungegaze]",Third Chain,1t5YBAvPGnaUBbRSmLaU2y,Misplaced,0fmbchkYzQHMQHRKJmX2uu,33,0.396,0.922,4,-4.014,1,0.059,0.000354,0.857,0.298,0.29,119.418,186000,4,Alternative Rock's Most Precious Gems
Superheaven,1IHjrY7ygKbmLVoUV1VcXc,50,"[dreamo, post-grunge, spacegrunge]",Jar,6JLO3HVtVEKLHqbgs6ujdw,Around The Railing,2Fcz9olH3OgfFMj3auXTjA,33,0.485,0.759,1,-5.915,1,0.033,2.60E-05,0.0165,0.0624,0.224,138.018,309136,4,Alternative Rock's Most Precious Gems
Great Grandpa,1Hs5RG6WIwUSJLxRYWaOW6,39,"[5th wave emo, alternative emo, bubblegrunge, diy emo, indie pop, indie punk, seattle indie]",Four of Arrows,6TWCsCUwO6UguJQiaDpr6A,Bloom,2AktemCmRjkEOU2ReNuP0r,33,0.236,0.485,10,-8.975,1,0.0288,0.234,0.071,0.11,0.123,97.577,262200,4,Alternative Rock's Most Precious Gems
Reuben,2qmpmvIJ66AWEdW0VOVlzS,33,"[british alternative rock, math pop, modern alternative rock, uk post-hardcore]",Racecar Is Racecar Backwards (Tenth Anniversary Deluxe Edition),7fBlKCxTGFF8Q2epS9TPwT,Freddy Kreuger,6yheqxgSKIkSm4guRLp5Y5,33,0.485,0.937,3,-5.088,0,0.0807,4.40E-05,6.01E-05,0.127,0.531,146.157,148827,4,Alternative Rock's Most Precious Gems
Jawbox,0Fj0cWPHOpexJCZRdSHioP,30,"[alternative pop, emo, emo punk, grunge, louisville underground, post-hardcore]",For Your Own Special Sweetheart,0gsVBsleAP9vsCBGqlhxIt,Savory,2ETGuTChPhwWge4syLqu9N,33,0.287,0.914,3,-6.056,1,0.058,0.0457,0.469,0.376,0.173,95.02,279267,4,Alternative Rock's Most Precious Gems
Superchunk,7lmde7T1WJPFwv1eR6melP,37,"[alternative pop, alternative rock, emo, emo punk, gbvfi, indie punk, indie rock, lo-fi, modern power pop, noise pop, post-hardcore, power pop, triangle indie]",Foolish,0T2L6XRR1LrH1zLEzGaO0A,Driveway to Driveway,7Fcs7IELpYZi0zTQZdnTMS,33,0.477,0.711,4,-7.478,1,0.0282,0.0348,0.0809,0.276,0.498,93.967,281173,4,Alternative Rock's Most Precious Gems
Bob Mould,0fWvSXbvztkeHEnEuYvU2A,34,"[alternative country, alternative pop, alternative rock, gbvfi, permanent wave, power pop, roots rock]",Workbook,3VhSB8ozURez6qOSptLb15,See A Little Light,7LdKMBKthcdBnAqlAIGqCB,32,0.552,0.774,2,-9.106,1,0.0292,0.0168,0,0.0701,0.783,110.906,212067,4,Alternative Rock's Most Precious Gems
Rival Schools,558fch9H4BrW99aTfvtYrz,35,"[emo, emo punk, melodic hardcore, post-hardcore]",United By Fate,37TcohvwaAgxmhgqtf7rxC,Used For Glue,766xo3dFJmkqc9a4tPSlBH,32,0.436,0.809,2,-4.271,1,0.0396,1.49E-05,1.97E-06,0.143,0.191,104.647,198160,4,Alternative Rock's Most Precious Gems
Helmet,0qB0cTENhSUc0feov5qbg0,54,"[alternative metal, alternative rock, grunge, industrial metal, nu metal, post-hardcore, rap rock, rock]",Aftertaste,1JdPCcQirTIcxXIDIQZtUQ,Driving Nowhere,1AUpcok7lM4KriGjzur4O3,32,0.381,0.953,11,-6.268,0,0.0658,9.05E-06,0.881,0.196,0.502,106.086,259267,4,Alternative Rock's Most Precious Gems
Unknown Mortal Orchestra,1LeVJ5GPeYDOVUjxx1y7Rp,65,"[chillwave, indie rock, kiwi rock, neo-psychedelic, portland hip hop, psychedelic pop]",Nadja,0Niv3RqgsVUsDHIJBwqYE5,Nadja,6AaZ0uxY59zj65pyIalnKS,54,0.831,0.362,10,-7.853,0,0.0574,0.849,0.591,0.105,0.592,79.982,246720,4,All New Indie
The National,2cCUtGK9sDU2EoElnk0GNB,70,"[indie rock, modern rock, stomp and holler]",New Order T-Shirt,2r3ZTexCYXDSGmTbcNyqmw,New Order T-Shirt,6bVQ9ygrzZj9B7Z5hLB1bk,60,0.558,0.747,3,-8.76,1,0.0489,0.387,0.00514,0.0942,0.372,103.42,296000,4,All New Indie
U.S. Girls,3AHFDfqhSqPBecjQDIOIJA,49,"[art pop, chamber psych, experimental pop]",Bless This Mess,5aGGbXFpuBcMzc8o6TORY9,"Tux (Your Body Fills Me, Boo)",0cCGlP0ciQgqsg095WoRI7,41,0.641,0.875,8,-5.814,1,0.0441,0.00123,0.0164,0.0915,0.479,114.017,386020,4,All New Indie
Wednesday,4j7DrazfBZLLD0OrVoAtEe,46,"[asheville indie, bubblegrunge, indie pop, indie punk, indie rock, lo-fi indie]",Bath County,3fZD4inpEA8kSAxyPPZ9lC,Bath County,5QLTkqU1vldRB8UmGE85Uq,41,0.503,0.758,4,-6.137,1,0.0459,0.00344,0.00548,0.119,0.214,110.359,190106,4,All New Indie
Yot Club,6FugQjLquBF4JzATRN70bR,71,"[bedroom pop, indie pop]",saturday,2wDD5GC8S5HEiGpR20Wlu1,saturday,4d76CU49i79iiV1JulIWqq,47,0.542,0.758,11,-5.999,1,0.0543,0.0945,0.0624,0.173,0.524,195.117,131358,4,All New Indie
Summer Salt,3MATPJ9tYbcMhw5VOZrRU6,57,[indie garage rock],Campanita,0dbf0XzUlCx9QA06bYYQM5,Campanita,0NreA5b6Mmd56S7JO2eFAU,43,0.574,0.815,3,-7.719,1,0.0292,0.0605,0.0813,0.104,0.713,140.054,193373,4,All New Indie
Yaeji,2RqrWplViWHSGLzlhmDcbt,56,"[alternative r&b, art pop, escape room, experimental house]",Done (Let's Get It),1qVKptza3e1owyE8IzvTUO,Done (Let’s Get It),2aiZVh8PAgIVy3wNlsQnhD,48,0.672,0.68,0,-8.265,1,0.0622,0.0286,0.558,0.0929,0.865,173.886,172613,4,All New Indie
mazie,4adSXA1GDOxNG7Zw89YHyz,65,"[indie pop, modern indie pop]",blotter baby,3YCZdqadysSZff6XOXOM2d,are you feeling it now,7BvU5P5RgbZ12LJdpF4iPK,53,0.662,0.6,6,-7.038,1,0.026,0.483,0.00741,0.174,0.445,107.952,156142,4,All New Indie
Hannah Jadagu,523ty8zP7K5cPIdenUm4bj,38,[bedroom pop],What You Did,3zJKF1QzRphIyM2V2qEbnP,What You Did,3PfPDRwntf2v4iohiINx7s,35,0.566,0.791,9,-7.234,1,0.0328,0.00139,0.0988,0.355,0.746,109.98,182719,4,All New Indie
CHVRCHES,3CjlHNtplJyTf9npxaPl5w,67,"[electropop, metropopolis, neo-synthpop, shimmer pop]",Over,3qCe36870O2BtTW8t7X7LE,Over,56kItkqB3oSsLrXK4p3ja4,59,0.643,0.687,4,-5.265,0,0.0436,0.00312,3.43E-06,0.0714,0.208,121.975,217126,4,All New Indie
Billy Lemos,7ebBg3BuRFa2satTcY8whC,53,"[bedroom pop, indie r&b]",Control Freak,1CdGXtmDl8sakZOlOOAwXl,"COCKPIT (feat. spill tab, binki & Harve)",2THWUXFaVM3C2fCKBfYmbX,42,0.538,0.521,11,-7.511,1,0.111,0.224,0.000572,0.134,0.401,169.992,124206,4,All New Indie
Mac Wetha,4q1qItmjb9INKQM0F82StP,45,[uk alternative hip hop],Red Hook (feat. Junior Varsity),0oxdFvVtoRkycmeEjSwYm0,Red Hook (feat. Junior Varsity),4z6C2sskSGRqjvkir8UofZ,38,0.431,0.626,11,-6.868,1,0.208,0.136,0.0261,0.236,0.195,88.37,140133,3,All New Indie
Adanowsky,3yS2Ua2b0erJP5dx3xs063,51,"[latin alternative, latin rock, mexican indie, mexican rock, rock en espanol]",When The Angel Comes,68EPa6NEGKzmbEqDTdPv7z,When The Angel Comes,0IsuotBh9z31PAKJ3xpSzJ,40,0.784,0.679,2,-9.511,1,0.0665,0.55,0.163,0.101,0.478,119.94,207613,4,All New Indie
Nemahsis,3IoGpeLyopeqGwiD4Nnt1f,43,[],i wanna be your right hand,1Qo5P3fZvirEKp6sKXEoYT,i wanna be your right hand,68SNAUUgO2XwxykrEboEZN,46,0.795,0.671,4,-6.579,1,0.0351,0.0553,2.97E-05,0.128,0.751,119.01,148533,4,All New Indie
almost monday,42FzVuyJH8YbkhzWSR2n8E,57,[modern indie pop],only wanna dance,0TKIG4zSRc1lLU7CJ5ythm,only wanna dance,5unvfecPlWyn1NkFpf5YvA,44,0.51,0.915,9,-4.948,1,0.0891,0.000355,0.00701,0.231,0.941,168.965,144391,4,All New Indie
Ruby Red,2f0NSj1t2L6JowHINXCFb6,34,[],Martina Soleil (Living At The Same Time),2FIbisWv6Q7QZVvevvCE3G,Martina Soleil (Living At The Same Time),1BEjhtSuXdCf2NVofV71DD,32,0.628,0.722,8,-8.232,1,0.0531,0.000915,0.00718,0.443,0.773,134.973,187147,4,All New Indie
Giant Rooks,5wD0owYApRtYmjPWavWKvb,66,[],Bedroom Exile,4lmPBBBCnBl6uHdFMIjCmZ,Bedroom Exile,1n7mpf8v5OZL6DKf6a0TD1,57,0.562,0.882,9,-4.427,0,0.0514,0.0117,1.26E-05,0.0913,0.655,161.021,198971,4,All New Indie
Mihail,6l5kIaZ51iCClkxrgr904F,35,"[romanian pop, romanian rock]",To Whom We Return,7lFXTVyHJRfoAscycletMe,No Men's Drive,4fNp0E73dcIDJCUeodd2Ar,39,0.703,0.555,7,-9.055,0,0.0311,0.173,0.0209,0.143,0.504,119.95,211500,4,All New Indie
shame,4IeWU3NYBI9mISFVhzXG8f,52,"[chamber psych, indie rock, modern alternative rock, modern rock, uk post-punk revival]",Adderall,2RzQZs8tIVQEBEfAwagNm3,Adderall,2zJDq0UXhz3mUvmncn4GA1,43,0.244,0.494,10,-8.541,1,0.034,0.000901,0.638,0.157,0.215,77.777,265183,4,All New Indie
Shannon Lay,1Kssd2mp7BMKGZUUKncUt6,46,"[indie folk, pop folk]",Angeles,1UEQldsmfIW7Cxjt1l23Pk,Angeles,2sZrg3B9B97QDZwB148GpP,32,0.549,0.171,6,-12.123,0,0.0337,0.956,0.000301,0.091,0.322,103.666,203687,4,All New Indie
Babygirl,6Y2m4AEOS9JFrsK2goyg7T,50,[indie pop],Sore Eyes,1pNb1AYhy42mSECLH04Vac,Sore Eyes,0peToxR0ejwehVaUEKZEzD,41,0.562,0.58,3,-9.057,1,0.0259,0.412,0.583,0.148,0.547,142.663,193749,4,All New Indie
sophie meiers,4Qz5J3GBpmR1LcPgqFbzlW,54,[bedroom soul],star,4iAtPukcN2ergkdoZlXSvB,star,3APRtJ612KjQ0GfU7b8ZqG,32,0.714,0.781,8,-8.434,0,0.185,0.207,0.0431,0.161,0.627,145.003,119660,4,All New Indie
Sir Chloe,6rniTPs9zN26kYnkPdFl1U,65,[indie pop],Hooves,5m21w5p5GuAVQVsEvVASzz,Hooves,3ywsOYMTPzAOgS9q0rI1Pg,50,0.51,0.824,11,-6.322,1,0.0701,0.0303,0.0094,0.0813,0.786,159.946,163026,4,All New Indie
Alex Siegel,65FPMBREZBLfEDpkHlm8sS,36,"[bedroom pop, indie r&b]",Better Left Unsaid,5V6fNAnehnSHXgBFetqZ7b,Better Left Unsaid,5LPSWMguDwgiJOko28Vixk,27,0.602,0.403,1,-9.903,1,0.0334,0.77,0.698,0.11,0.558,155.902,257867,4,All New Indie
Whose Rules,3GAycRSOI4PRxEe6e1Ci8j,39,[],Hasler,1HeyTVk52ocIllgurBd5Z2,Stone,094720npjEgB0GamRIgVUv,29,0.75,0.468,2,-9.281,1,0.0376,0.351,0.804,0.0952,0.657,119.154,164307,4,All New Indie
mui zyu,4ZE2UrQP3ATxcgwVTbnd7w,30,[],Rotten Bun for an Eggless Century,0tqVbc2hj5nC8JoYiqWQEz,Talk to Death,4Nf2W4NxnFTE9u6M2gKEoG,32,0.694,0.582,4,-9.382,0,0.0268,0.35,0.85,0.154,0.246,119.913,146973,4,All New Indie
moon tang,51ZhiTtynrHq7tD4xfGZV7,49,[hong kong indie],WATER COMES OUT OF MY EYES,1kePAOBgujzOYJrE0GtpFk,water comes out of my eyes,4hQB5oBSXXncJnZACjgeVg,43,0.522,0.573,0,-8.592,1,0.257,0.395,0.00129,0.208,0.353,175.973,202945,4,All New Indie
Krishna Canning,7cVhebR7qQnFcIUAD5D5Wv,45,[],riseatsunset (super orange rework),31QrAB1NApX5Roo8is3VDg,riseatsunset (super orange rework),5Wg75JcfnWnPA00kbDaz5b,28,0.449,0.735,7,-7.941,0,0.0606,0.271,0.648,0.103,0.404,186.465,127071,5,All New Indie
Uma,0RZewmdiKrFtejSJ3jfmGs,43,[modern indie folk],Tārā,5SgR829scCdArfuLtuOTfd,Tārā,5D9uqGpiIRQyRidCVvqii8,31,0.732,0.546,0,-4.091,0,0.261,0.494,0.000336,0.0613,0.452,129.949,189404,4,All New Indie
Nanna,49QsjyvAahM6W748gTeWZ7,42,[icelandic singer-songwriter],Crybaby,2zMU4HPuaNTBpWscm9PsXy,Crybaby,1Fe51DbsaZeTmLxqnp7eYf,39,0.587,0.638,5,-7.925,0,0.0252,0.0775,0.88,0.199,0.396,109.979,225739,4,All New Indie
Robin Kester,43FIX6vzpqRHK1VXQmRlKE,39,"[dutch indie, dutch singer-songwriter]",Fries and Ice Cream,6JxS6ojQVy8STjYavWwg3b,Fries and Ice Cream,1tOvRdklrlcwdJkJeW2KLr,26,0.401,0.509,7,-12.643,1,0.0394,0.135,0.775,0.0426,0.244,161.875,238860,4,All New Indie
LORA,3sJr6yhJiNvyTbgrNRDkr8,33,[chill pop],drive,02P6wAYEcL1SzEV5JBpfvo,drive,5EBJOAbjeYYchkJNeYS7WY,34,0.77,0.556,0,-7.4,1,0.0389,0.321,0.606,0.0991,0.703,119.991,191067,4,All New Indie
Cody Lawless,6YCVlQAsIlKAwVNf7ggAwf,35,[],"Hold My Hand, Maria",2b4YoBDmKSCynJLRu7ihXS,"Hold My Hand, Maria",6FDBakYPU96AegvThCmIJT,29,0.447,0.488,1,-9.052,0,0.0303,0.592,8.23E-06,0.155,0.334,74.946,256000,3,All New Indie
Lana Del Rey,00FQb4jTyendYWaN8pK0wa,92,"[art pop, pop]",A&W,46XKgCOOHTZkQTdiMsBxHS,A&W,1wTopxO5eQBpxrBXPSbsUn,81,0.416,0.248,10,-14.62,1,0.14,0.647,0.427,0.113,0.134,161.667,433916,4,All New Indie
Feist,6CWTBjOJK75cTE8Xv8u1kj,64,"[canadian indie, canadian pop, chamber pop, indie pop, singer-songwriter]",Multitudes,4GErH8Za9b4VutH8jTSU1o,Hiding Out In The Open,6rN8cR7iEcC1hAlHF4UpSN,55,0.617,0.272,1,-9.594,1,0.055,0.86,9.22E-06,0.125,0.301,127.385,201174,4,All New Indie
Caroline Polachek,4Ge8xMJNwt6EEXOzVXju9a,71,"[art pop, electropop, indie pop, indietronica, pop]","Desire, I Want To Turn Into You",22PkV1Le9P3X4RY4xtmK0q,Smoke,2x8zUjRP6z5N2GmZ13zU76,62,0.657,0.66,1,-8.457,1,0.0538,0.133,0.00586,0.137,0.419,118.984,177500,4,All New Indie
Men I Trust,3zmfs9cQwzJl575W1ZYXeT,73,[indie pop],Ring of Past,4zTH06G28TKcid3B8Vhy8L,Ring of Past,11sfRkHdvsop5DdHVmGpt1,65,0.699,0.372,9,-13.396,1,0.0476,0.363,0.915,0.1,0.831,104.023,201524,4,All New Indie
Jean Dawson,7vNNmjV14SKQzlQAEg0BXP,56,"[indie r&b, modern indie pop]",GHOST*,4UmCXtYrA5Bodd4HGKCQzM,GHOST*,7mfGLdrBIlR7o6s6YFpjwi,46,0.612,0.654,7,-4.868,1,0.0309,0.301,0.0347,0.101,0.384,138.121,140147,4,All New Indie
Cuco,2Tglaf8nvDzwSQnpSrjLHP,73,"[bedroom pop, dream pop]",Best Disaster,5BMoArQlFykRWUh120Hcdh,Best Disaster,6dmZu0IVmbT1rDIiYiRchg,58,0.533,0.847,8,-7.261,1,0.0383,0.0127,0.533,0.159,0.494,140.088,173262,4,All New Indie
Bully,34LdbFt5sVXKTJOzf1iExQ,45,"[bubblegrunge, indie punk, indie rock]",Lose You (feat. Soccer Mommy),5Ctzgdf3fjqxUV8PvrDPHf,Lose You (feat. Soccer Mommy),0KmC4jFH8axcJqKvOTBXeX,53,0.376,0.831,9,-6.543,1,0.0826,0.0417,0.00764,0.0678,0.289,168.026,175387,4,All New Indie
Deb Never,55EarwWraRQY9diMo9Oeul,51,"[indie pop, modern indie pop]",Momentary Sweetheart,2YIWehCNIisLAgGJ9i4M6W,Momentary Sweetheart,5GKs69j8y4MajGkizLNFCK,46,0.436,0.497,0,-4.442,1,0.0292,0.0633,0,0.166,0.495,159.869,182400,4,All New Indie
Eyedress,3XxNRirzbjfLdDli06zMaB,75,[noise pop],Flowers & Chocolate,3Ir7nA3B734XS42NL5HfCW,Flowers & Chocolate,3ne8gcrNZD2lJihBGl5RC5,57,0.679,0.74,11,-7.746,1,0.0588,0.198,0.0451,0.107,0.674,141.016,195510,4,All New Indie
Runnner,7adlRX57hqe6Pc4YHrSGG0,52,"[indie pop, indie rock, la indie, small room]","like dying stars, we’re reaching out",6jkHto9kw0tfs59PFEIO0c,chess with friends,5bsfGuTSjqfkJdQQ4xVx9X,43,0.701,0.656,5,-9.312,1,0.0373,0.0679,0.0098,0.0622,0.352,123.994,154280,4,All New Indie
The Blaze,1Dt1UKLtrJIW1xxRBejjos,66,[new french touch],CLASH,3teqPCjiUVKdmTONZZrrcv,CLASH - Edit,4IPATLSUoEdsmqwxwNjr4g,57,0.533,0.716,0,-9.718,1,0.0573,0.00243,0.227,0.391,0.38,120.058,210773,4,All New Indie
The Blaze,1Dt1UKLtrJIW1xxRBejjos,66,[new french touch],CLASH,3teqPCjiUVKdmTONZZrrcv,CLASH - Edit,4IPATLSUoEdsmqwxwNjr4g,57,0.533,0.716,0,-9.718,1,0.0573,0.00243,0.227,0.391,0.38,120.058,210773,4,All New Indie
Matt Corby,7CIW23FQUXPc1zebnO1TDG,60,"[australian indie, australian pop]",Big Smoke,55jejAjtHUgzIbF2Lde861,Big Smoke,66miBbiy913lgyKOCdFta0,46,0.416,0.653,11,-8.409,1,0.0357,0.0355,0.000867,0.0927,0.557,145.126,218330,4,All New Indie
Grace Gardner,3yRBlQnEPNnucMU0lAaxCt,34,[],Parcel,3vEi8Qdnh87rcbPWe65wE8,Parcel,7mMuc0fI5zlcQ6YXsQfVBk,34,0.567,0.301,1,-14.914,1,0.0325,0.74,3.92E-05,0.173,0.23,119.953,308000,4,All New Indie
The Lemon Twigs,7eYZSXnQVCODCVmTV8Hk2T,45,"[baroque pop, psychedelic pop]",Any Time Of Day,0LFz2ib2DdaLrfnHKNH7Pr,Any Time Of Day,4F29imzGfhbvEuYgyUPpHx,45,0.573,0.63,11,-7.112,1,0.0377,0.46,0,0.143,0.348,133.738,171280,4,All New Indie
Ralph Castelli,4o16FybIZV7WPD7tOl7PUd,63,"[alaska indie, indie pop, indie r&b]",Plans,2h2Aa3DlIJ9vu5y9x48vfX,Plans,5yjCsVemygAPwehOOPRtND,42,0.568,0.834,0,-9.437,0,0.0397,0.528,0.925,0.111,0.356,130.979,164885,4,All New Indie
